Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
177151,"Sex, Ecology, Spirituality: The Spirit of Evolution",Ken Wilber,"Wilber, Ken",,"=""1570627444""","=""9781570627446""",0,4.35,Shambhala,Paperback,880,2001,1995,,2018/05/02,to-read,to-read (#39),to-read,,,,0,0
505836,Dakini's Warm Breath: The Feminine Principle in Tibetan Buddhism,Judith Simmer-Brown,"Simmer-Brown, Judith",,"=""157062920X""","=""9781570629204""",0,4.23,Shambhala,Paperback,432,2002,2001,,2018/05/02,to-read,to-read (#38),to-read,,,,0,0
114867,True Hallucinations,Terence McKenna,"McKenna, Terence",,"=""0062506528""","=""9780062506528""",0,4.09,HarperOne (NYC),Paperback,256,1994,1993,,2018/05/02,to-read,to-read (#37),to-read,,,,0,0
589064,"The Masks of God, Volume 1: Primitive Mythology",Joseph Campbell,"Campbell, Joseph",,"=""0140194436""","=""9780140194432""",0,4.27,Penguin,Paperback,528,1991,1959,,2018/05/02,to-read,to-read (#36),to-read,,,,0,0
821380,Myths to Live By,Joseph Campbell,"Campbell, Joseph",Johnson E. Fairchild,"=""0140194614""","=""9780140194616""",0,4.16,Penguin Compass,Paperback,276,1993,1972,,2018/05/02,to-read,to-read (#35),to-read,,,,0,0
588138,The Hero With a Thousand Faces,Joseph Campbell,"Campbell, Joseph",,"=""0691017840""","=""9780691017846""",0,4.13,Princeton University Press,Paperback,416,1972,1949,,2018/05/02,to-read,to-read (#34),to-read,,,,0,0
35511,Pathways to Bliss: Mythology and Personal Transformation,Joseph Campbell,"Campbell, Joseph",David Kudler,"=""""","=""""",0,4.33,New World Library,Hardcover,224,2004,2004,,2018/05/02,to-read,to-read (#33),to-read,,,,0,0
9973202,"The Art of Action: How Leaders Close the Gaps between Plans, Actions and Results",Stephen Bungay,"Bungay, Stephen",,"=""1857885597""","=""9781857885590""",0,4.32,Nicholas Brealey Publishing,,289,2011,2010,,2018/05/02,to-read,to-read (#32),to-read,,,,0,0
1062310,Theory U: Leading from the Future as it Emerges,C. Otto Scharmer,"Scharmer, C. Otto",,"=""0974239054""","=""9780974239057""",0,4.05,"SoL, the Society for Organizational Learning",Hardcover,560,2007,2007,,2018/05/02,to-read,to-read (#31),to-read,,,,0,0
34128219,"La Belle Sauvage (The Book of Dust, #1)",Philip Pullman,"Pullman, Philip",,"=""0375815309""","=""9780375815300""",4,4.15,Alfred A. Knopf,Hardcover,449,2017,2017,2018/04/25,2018/02/19,,,read,,,,1,0
277303,The Yoga of Herbs: An Ayurvedic Guide to Herbal Medicine,David Frawley,"Frawley, David",Vasant Dattatray Lad,"=""0941524248""","=""9780941524247""",0,4.40,Lotus Press (WI),Paperback,251,1986,1984,,2018/04/10,to-read,to-read (#30),to-read,,,,0,0
24583533,Syntheism - Creating God in the Internet Age,Alexander Bard,"Bard, Alexander",,"=""""","=""""",0,3.82,Stockholm Text,Kindle Edition,460,2014,2014,,2018/04/10,to-read,to-read (#29),to-read,,,,0,0
208996,Netocracy: The New Power Elite and Life After Capitalism,Alexander Bard,"Bard, Alexander",Jan Soderqvist,"=""1903684293""","=""9781903684290""",0,3.96,Ft Pr,Paperback,288,2002,2000,,2018/04/10,to-read,to-read (#28),to-read,,,,0,0
25510906,The Mushroom at the End of the World: On the Possibility of Life in Capitalist Ruins,Anna Lowenhaupt Tsing,"Tsing, Anna Lowenhaupt",,"=""0691162751""","=""9780691162751""",0,3.97,Princeton University Press,Hardcover,331,2015,2015,,2018/04/10,to-read,to-read (#27),to-read,,,,0,0
78250,The Teachings of Don Juan: A Yaqui Way of Knowledge,Carlos Castaneda,"Castaneda, Carlos",,"=""0671227424""","=""9780671227425""",0,3.93,Touchstone/Simon & Schuster,Paperback,288,1983,1968,,2018/04/10,to-read,to-read (#26),to-read,,,,0,0
1058197,"Meaning, Medicine and the 'Placebo Effect'",Daniel E. Moerman,"Moerman, Daniel E.",,"=""0521000874""","=""9780521000871""",0,4.08,Cambridge University Press,Paperback,182,2002,2002,,2018/04/10,to-read,to-read (#25),to-read,,,,0,0
30317415,"Stealing Fire: How Silicon Valley, the Navy SEALs, and Maverick Scientists Are Revolutionizing the Way We Live and Work",Steven Kotler,"Kotler, Steven",Jamie Wheal,"=""0062429671""","=""9780062429674""",0,3.94,Dey Street Books,ebook,304,2017,2017,,2018/04/01,to-read,to-read (#24),to-read,,,,0,0
316577,The World I Live In,Helen Keller,"Keller, Helen",Roger Shattuck,"=""1590170679""","=""9781590170670""",0,3.97,NYRB Classics,Paperback,182,2004,1904,,2018/03/24,to-read,to-read (#23),to-read,,,,0,0
2663634,The Construction of Reality in the Child,Jean Piaget,"Piaget, Jean",,"=""0465014070""","=""9780465014071""",0,4.11,Basic Books,Hardcover,386,1954,1954,,2018/02/26,to-read,to-read (#22),to-read,,,,0,0
137908,The Psychology of the Child,Jean Piaget,"Piaget, Jean",Bärbel Inhelder,"=""0465095003""","=""9780465095001""",0,3.87,Basic Books,Paperback,192,1972,,,2018/02/26,to-read,to-read (#21),to-read,,,,0,0
137917,The Psychology of Intelligence,Jean Piaget,"Piaget, Jean",,"=""0415254019""","=""9780415254014""",0,4.09,Routledge,Paperback,202,2001,,,2018/02/26,to-read,to-read (#20),to-read,,,,0,0
249715,Liber Null and Psychonaut: An Introduction to Chaos Magic,Peter J. Carroll,"Carroll, Peter J.",,"=""0877286396""","=""9780877286394""",0,3.98,Weiser Books,Paperback,224,1987,1987,,2018/02/26,to-read,to-read (#19),to-read,,,,0,0
48624,Cosmic Trigger: Die letzten Geheimnisse der Illuminaten oder An den Grenzen des erweiterten Bewusstseins,Robert Anton Wilson,"Wilson, Robert Anton",,"=""3499156490""","=""9783499156496""",0,4.26,Rowohlt Taschenbuch Verlag GmbH,Pocket Book,308,1995,1977,,2018/02/26,to-read,to-read (#18),to-read,,,,0,0
89937,Principia Discordia ● Or ● How I Found Goddess and What I Did to Her When I Found Her: The Magnum Opiate of Malaclypse the Younger,Malaclypse,"Malaclypse, Malaclypse",Omar Khayyam Ravenhurst,"=""1559500409""","=""9781559500401""",0,4.26,Loompanics Unltd,Paperback,95,1980,1965,,2018/02/26,to-read,to-read (#17),to-read,,,,0,0
57913,The Illuminatus! Trilogy,Robert Shea,"Shea, Robert",Robert Anton Wilson,"=""0440539811""","=""9780440539810""",0,4.01,Dell,Paperback,805,1983,1983,,2018/02/26,to-read,to-read (#16),to-read,,,,0,0
477,The Collapse of Complex Societies,Joseph A. Tainter,"Tainter, Joseph A.",,"=""052138673X""","=""9780521386739""",0,4.15,Cambridge University Press,Paperback,264,1990,1988,,2018/02/24,to-read,to-read (#15),to-read,,,,0,0
1578131,The Upanishads,Anonymous,"Anonymous, Anonymous",Eknath Easwaran,"=""1586380214""","=""9781586380212""",0,4.25,Nilgiri Press,Paperback,382,2007,-500,,2018/02/19,to-read,to-read (#13),to-read,,,,0,0
18596674,Introduction to Tantra: The Transformation of Desire,Thubten Yeshe,"Yeshe, Thubten","Jonathan Landaw, Philip Glass","=""1614291551""","=""9781614291558""",0,4.06,Wisdom Publications,Paperback,192,2014,1987,,2018/02/19,to-read,to-read (#12),to-read,,,,0,0
1458258,The Art of Sexual Magic,Margot Anand,"Anand, Margot",,"=""0874778409""","=""9780874778403""",0,3.84,TarcherPerigee,Paperback,400,1996,1989,,2018/02/19,to-read,to-read (#11),to-read,,,,0,0
384129,Modern Sex Magick: Secrets of Erotic Spirituality,Donald Michael Kraig,"Kraig, Donald Michael",,"=""1567183948""","=""9781567183948""",0,3.87,Llewellyn Publications,Paperback,400,2002,2002,,2018/02/19,to-read,to-read (#10),to-read,,,,0,0
21020588,Kindred,Octavia E. Butler,"Butler, Octavia E.",,"=""1472214811""","=""9781472214812""",0,4.31,Headline Book Publishing,Paperback,295,2014,1979,,2018/02/19,to-read,to-read (#9),to-read,,,,0,0
30965703,Homo Deus: A Brief History of Tomorrow,Yuval Noah Harari,"Harari, Yuval Noah",,"=""1784703931""","=""9781784703936""",0,4.19,RANDOM HOUSE UK,Paperback,513,2017,2015,,2018/02/19,to-read,to-read (#8),to-read,,,,0,0
5592,"From Counterculture to Cyberculture: Stewart Brand, the Whole Earth Network, and the Rise of Digital Utopianism",Fred Turner,"Turner, Fred",,"=""0226817415""","=""9780226817415""",0,3.98,University of Chicago Press,Hardcover,327,2006,2006,,2018/02/19,to-read,to-read (#7),to-read,,,,0,0
18104725,The Almost Nearly Perfect People: Behind the Myth of the Scandinavian Utopia,Michael Booth,"Booth, Michael",,"=""0224089625""","=""9780224089623""",0,3.86,Jonathan Cape,Paperback,416,2014,2014,,2018/02/19,to-read,to-read (#6),to-read,,,,0,0
13536357,From the Ruins of Empire: The Revolt Against the West and the Remaking of Asia,Pankaj Mishra,"Mishra, Pankaj",,"=""0385676107""","=""9780385676106""",0,3.96,Doubleday Canada,Hardcover,368,2012,2012,,2018/02/19,to-read,to-read (#5),to-read,,,,0,0
9255964,Eradicating Ecocide: Exposing the Corporate and Political Practices Destroying the Planet and Proposing the Laws Needed to Eradicate Ecocide,Polly Higgins,"Higgins, Polly",,"=""0856832758""","=""9780856832758""",0,4.02,Shepheard-Walwyn,Paperback,224,2010,2010,,2018/02/19,to-read,to-read (#4),to-read,,,,0,0
